user,Seller Balance,Sell Token,Buyer Balance,Buy Token,Auction Index,Sell Token Name,Sell Token Name,Sell Token Address,Buy Token Address,Sell Token Decimals,Sell Token Decimals,Seller Balance Atoms,Buyer Balance Atoms
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.027457333893626727,WETH,267,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,27457333893626727
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.9775375,WETH,302,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2977537500000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,1.62469184487175721,WETH,304,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1624691844871757210
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,1.379592375,WETH,307,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1379592375000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,4.450401007079742734,WETH,310,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,4450401007079742734
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.000000376654814876,WETH,349,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,376654814876
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,6.795990050805587576,WETH,368,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,6795990050805587576
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.003703623579169399,WETH,371,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,3703623579169399
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,7.7306798625,WETH,372,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,7730679862500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.007930174875,WETH,373,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,7930174875000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.9775375,WETH,374,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2977537500000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.9775375,WETH,378,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2977537500000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.1190141875,WETH,382,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2119014187500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.856688481786955878,WETH,398,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,856688481786955878
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.140556627788253741,WETH,429,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,140556627788253741
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,3.172428412177902897,WETH,441,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,3172428412177902897
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,1.007888000256963544,WETH,445,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1007888000256963544
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,1.636250834968408759,WETH,453,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1636250834968408759
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.9925125,WETH,458,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,992512500000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.0247255,WETH,460,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2024725500000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.213302875,WETH,463,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2213302875000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,4.578270144170829358,WETH,529,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,4578270144170829358
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.004408449576052796,WETH,547,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,4408449576052796
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.046945173089084193,WETH,559,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,46945173089084193
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.524254491761012267,WETH,607,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2524254491761012267
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.48128125,WETH,617,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2481281250000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,1.549465603809375,WETH,624,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1549465603809375000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.052536828004452703,WETH,627,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,52536828004452703
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.707217775093312854,WETH,638,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,707217775093312854
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,2.958727260796001122,WETH,657,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2958727260796001122
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,0.1486535596875,WETH,660,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,148653559687500000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,SAI,1.985025,WETH,676,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1985025000000000000
0xd5bC4A8E0704C0A76b9531318a756a9FEf969F95,0,SAI,1.982326104914855125,WETH,3,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1982326104914855125
0x70Be2645643f7e0Fe6cb7c3531a507D6f9a8FaeB,0,SAI,0.2985,WETH,34,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,298500000000000000
0xFC48b9BFd9AEF12f6B2E0B6DF70E71F51ce72fD6,0,SAI,0.000995,WETH,61,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,995000000000000
0x65a3c844ff07c44BfeF7557973F17b05D9d762E7,0,SAI,0.008955,WETH,106,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,8955000000000000
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,49.535114408140440162,WETH,302,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,49535114408140440162
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,79.219955174912011528,WETH,304,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,79219955174912011528
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,79.530501622921920522,WETH,308,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,79530501622921920522
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,9.890916396292692468,WETH,309,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,9890916396292692468
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,9.959648676317433726,WETH,368,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,9959648676317433726
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,19.8105495,WETH,378,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,19810549500000000000
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,29.76648446529236519,WETH,380,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,29766484465292365190
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,79.242197999999997006,WETH,382,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,79242197999999997006
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,29.715824250000003992,WETH,384,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,29715824250000003992
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,9.923337526223370572,WETH,419,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,9923337526223370572
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,9.93922632574797414,WETH,420,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,9939226325747974140
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,SAI,4.94057172405668405,WETH,555,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,4940571724056684050
0xfCC716dF0DF69323D81815450acbCa4551a9D944,0,SAI,0.000995,WETH,292,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,995000000000000
0x4defA30195094963cFAc7285d8d6E6E523c7f90D,6.965,SAI,0,WETH,326,,Wrapped Ether,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,6965000000000000000,0
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.6897961875,WETH,319,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,689796187500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,1.200940125,WETH,320,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1200940125000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,2.1835275,WETH,321,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2183527500000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.5706946875,WETH,322,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,570694687500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.65505825,WETH,376,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,655058250000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.823785375,WETH,382,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,823785375000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.506181375,WETH,436,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,506181375000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.5210690625,WETH,440,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,521069062500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,1.3895175,WETH,441,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1389517500000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.5706946875,WETH,454,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,570694687500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.6103951875,WETH,507,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,610395187500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.5409193125,WETH,508,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,540919312500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.77415975,WETH,528,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,774159750000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,2.6847463125,WETH,533,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2684746312500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,2.094201375,WETH,534,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2094201375000000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.7691971875,WETH,553,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,769197187500000000
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.023669199498261084,WETH,651,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,23669199498261084
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,0.682289723220668652,WETH,895,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,682289723220668652
0xD6000fda0b38f4Bff4CfAb188E0bd18e8725a5e7,0,GNO,1.128720362626338184,WETH,898,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1128720362626338184
0x0000000000C90bc353314b6911180ED7E06019A9,0,GNO,4.477440750409891185,WETH,327,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,4477440750409891185
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,7.77486192244256264,WETH,275,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,7774861922442562640
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,4.490659659741153724,WETH,305,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,4490659659741153724
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,5.987639850330457377,WETH,307,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,5987639850330457377
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,4.475162629067652235,WETH,313,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,4475162629067652235
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,315,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,317,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,322,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,2.494779709631001265,WETH,330,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2494779709631001265
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,2.494779709631001265,WETH,347,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2494779709631001265
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,436,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,440,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,441,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.496980190589303653,WETH,454,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1496980190589303653
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,534,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,536,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,553,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,3.175399063681163261,WETH,580,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,3175399063681163261
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,582,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,584,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,640,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,2.494779709631001265,WETH,646,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2494779709631001265
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,650,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,2.147765515666181109,WETH,675,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2147765515666181109
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,2.494779709631001265,WETH,684,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,2494779709631001265
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,739,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,1.995879950110152459,WETH,812,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,1995879950110152459
0x00000000Af5A61acAf76190794E3fdf1289288A1,0,GNO,0.997799519041697612,WETH,987,Gnosis Token,Wrapped Ether,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,0,997799519041697612
